Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 96.8 lm/W;Light Source powerLED;CCT 2700 K;Optics Flood;Delivered lumen 387 lm;CRI 80;UGR < 16;64526M30;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 2700 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 75.5 lm/W;Light Source powerLED;CCT 2700 K;Optics Flood;Delivered lumen 301 lm;CRI 80;UGR < 16;64526M45;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 2700 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 90.5 lm/W;Light Source powerLED;CCT 2700 K;Optics Flood;Delivered lumen 362 lm;CRI 80;UGR < 16;64527M30;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 2700 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 70.5 lm/W;Light Source powerLED;CCT 2700 K;Optics Flood;Delivered lumen 281 lm;CRI 80;UGR < 16;64527M45;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 2700 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 80.9 lm/W;Light Source powerLED;CCT 3000 K;Optics Spot;Delivered lumen 323 lm;CRI 80;UGR < 16;64526W15;"Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 1 powerled LEDs with CCT of 3000 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 75.6 lm/W;Light Source powerLED;CCT 3000 K;Optics Spot;Delivered lumen 302 lm;CRI 80;UGR < 16;64527W15;"Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 1 powerled LEDs with CCT of 3000 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 96.8 lm/W;Light Source powerLED;CCT 3000 K;Optics Flood;Delivered lumen 387 lm;CRI 80;UGR < 16;64526W30;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 3000 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 75.5 lm/W;Light Source powerLED;CCT 3000 K;Optics Flood;Delivered lumen 301 lm;CRI 80;UGR < 16;64526W45;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 3000 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 90.5 lm/W;Light Source powerLED;CCT 3000 K;Optics Flood;Delivered lumen 362 lm;CRI 80;UGR < 16;64527W30;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 3000 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 70.5 lm/W;Light Source powerLED;CCT 3000 K;Optics Flood;Delivered lumen 281 lm;CRI 80;UGR < 16;64527W45;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 3000 K and a CRI 80; the source luminous flux is 490 lm, with a 122.5 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 87.3 lm/W;Light Source powerLED;CCT 4000 K;Optics Spot;Delivered lumen 349 lm;CRI 80;UGR < 16;64526N15;"Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 1 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 529 lm, with a 132.3 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 81.6 lm/W;Light Source powerLED;CCT 4000 K;Optics Spot;Delivered lumen 326 lm;CRI 80;UGR < 16;64527N15;"Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 1 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 529 lm, with a 132.3 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 104.6 lm/W;Light Source powerLED;CCT 4000 K;Optics Flood;Delivered lumen 418 lm;CRI 80;UGR < 16;64526N30;"Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 529 lm, with a 132.3 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 81.5 lm/W;Light Source powerLED;CCT 4000 K;Optics Flood;Delivered lumen 326 lm;CRI 80;UGR < 16;64526N45;"Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 529 lm, with a 132.3 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pet. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 44 x 44 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 97.8 lm/W;Light Source powerLED;CCT 4000 K;Optics Flood;Delivered lumen 391 lm;CRI 80;UGR < 16;64527N30;"Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 529 lm, with a 132.3 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 76.3 lm/W;Light Source powerLED;CCT 4000 K;Optics Flood;Delivered lumen 305 lm;CRI 80;UGR < 16;64527N45;"Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 1 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 529 lm, with a 132.3 lm/W nominal luminous efficacy.
The device body is made of die-cast aluminium en ab - 46100 and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of pom-c. The ingress protection degree is IP20; the total weight is of 0.12 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 4 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 40 x 40 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 52.5 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Spot;Delivered lumen 315 lm;CRI 90;UGR < 16;64540M15;"Single emission downlights for indoor application. The super warm LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 56.2 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Spot;Delivered lumen 337 lm;CRI 90;UGR < 16;64541M15;"Single emission downlights for indoor application. The super warm LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 63.8 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 382 lm;CRI 90;UGR < 16;64540M30;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 52.2 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 313 lm;CRI 90;UGR < 16;64540M45;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 68.3 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 409 lm;CRI 90;UGR < 16;64541M30;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 55.8 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 335 lm;CRI 90;UGR < 16;64541M45;"Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 59.9 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Spot;Delivered lumen 359 lm;CRI 90;UGR < 16;64540W15;"Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 64.0 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Spot;Delivered lumen 383 lm;CRI 90;UGR < 16;64541W15;"Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 83.3 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 500 lm;CRI 90;UGR < 16;64540W30;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 59.5 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 357 lm;CRI 90;UGR < 16;64540W45;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 83.3 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 500 lm;CRI 90;UGR < 16;64541W30;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 63.7 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 382 lm;CRI 90;UGR < 16;64541W45;"Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 77.8 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Spot;Delivered lumen 467 lm;CRI 80;UGR < 16;64540N15;"Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
Professional Indoor Lighting;Ceiling Lights, Professional Lighting Indoor;Cell;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 83.4 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Spot;Delivered lumen 500 lm;CRI 80;UGR < 16;64541N15;"Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
